Codigo	Descricao	Categoria	Data Início	Data Fim
24	Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano.	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
2401	Tabaco não manufaturado; desperdícios de tabaco.	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
240110	- Tabaco não destalado	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24011010	Em folhas, sem secar nem fermentar	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24011020	Em folhas secas ou fermentadas tipo capeiro	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24011030	Em folhas secas em secador de ar quente (flue cured), do tipo Virgínia	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24011040	Em folhas secas, com um conteúdo de óleos voláteis superior a 0,2 %, em peso, do tipo turco	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24011090	Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
240120	- Tabaco total ou parcialmente destalado	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24012010	Em folhas, sem secar nem fermentar	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24012020	Em folhas secas ou fermentadas tipo capeiro	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24012030	Em folhas secas em secador de ar quente (flue cured), do tipo Virgínia	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24012040	Em folhas secas (light air cured), do tipo Burley	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24012090	Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24013000	- Desperdícios de tabaco	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
2402	Charutos, cigarrilhas e cigarros, de tabaco ou dos seus sucedâneos.	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24021000	- Charutos e cigarrilhas, que contenham tabaco	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24022000	- Cigarros que contenham tabaco	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24029000	- Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
2403	Outros produtos de tabaco e seus sucedâneos, manufaturados; tabaco "homogeneizado" ou "reconstituído"; extratos e molhos de tabaco.	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24031	- Tabaco para fumar, mesmo que contenha sucedâneos do tabaco em qualquer proporção:	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24031100	-- Tabaco para narguilé (cachimbo de água) mencionado na Nota de subposição 1 do presente Capítulo	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24031900	-- Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24039	- Outros:	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24039100	-- Tabaco "homogeneizado" ou "reconstituído"	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
240399	-- Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24039910	Extratos e molhos	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24039990	Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
2404	Produtos que contenham tabaco, tabaco reconstituído, nicotina ou sucedâneos do tabaco ou da nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano.	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24041	- Produtos destinados à inalação sem combustão:	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24041100	-- Que contenham tabaco ou tabaco reconstituído	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24041200	-- Outros, que contenham nicotina	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24041900	-- Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24049	- Outros:	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24049100	-- Para aplicação oral	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24049200	-- Para aplicação percutânea	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
24049900	-- Outros	24: Tabaco e seus sucedâneos manufaturados; produtos, mesmo com nicotina, destinados à inalação sem combustão; outros produtos que contenham nicotina destinados à absorção da nicotina pelo corpo humano. 	01/04/2022	31/12/9999
25	Sal; enxofre; terras e pedras; gesso, cal e cimento.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
250100	Sal (incluindo o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes ou de agentes que assegurem uma boa fluidez; água do mar.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
2501001	Sal a granel, sem agregados	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25010011	Sal marinho	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25010019	Outros	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25010020	Sal de mesa	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25010090	Outros	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25020000	Piritas de ferro não ustuladas.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
250300	Enxofre de qualquer espécie, exceto o enxofre sublimado, o precipitado e o coloidal.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25030010	A granel	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25030090	Outros	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
2504	Grafita natural.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25041000	- Em pó ou em escamas	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25049000	- Outra	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
2505	Areias naturais de qualquer espécie, mesmo coradas, exceto areias metalíferas do Capítulo 26.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25051000	- Areias siliciosas e areias quartzosas	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25059000	- Outras areias	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
2506	Quartzo (exceto areias naturais); quartzitos, mesmo desbastados ou simplesmente cortados, à serra ou por outro meio, em blocos ou placas de forma quadrada ou retangular.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25061000	- Quartzo	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25062000	- Quartzitos	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
250700	Caulim (caulino) e outras argilas caulínicas, mesmo calcinados.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25070010	Caulim (caulino)	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25070090	Outros	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
2508	Outras argilas (exceto argilas expandidas da posição 68.06), andaluzita, cianita, silimanita, mesmo calcinadas; mulita; barro cozido em pó (terra de chamotte) e terra de dinas.	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25081000	- Bentonita	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25083000	- Argilas refratárias	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
250840	- Outras argilas	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25084010	Plásticas, com um teor de Fe2O3, em peso, inferior a 1,5 % e com perda por calcinação, em peso, superior a 12 %	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25084090	Outras	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25085000	- Andaluzita, cianita e silimanita	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
25086000	- Mulita	25: Sal; enxofre; terras e pedras; gesso, cal e cimento. 	01/04/2022	31/12/9999
